# omegamh2 omegabh2 H0
1.432074000000000125e-01 2.243200999999999876e-02 6.743407999999999447e+01
1.433665000000000078e-01 2.248556999999999986e-02 6.739014000000000237e+01
1.427981000000000111e-01 2.240013000000000074e-02 6.732666000000000395e+01
1.403011000000000119e-01 2.236963000000000146e-02 6.835205000000000553e+01
1.429022000000000070e-01 2.231957000000000038e-02 6.728759999999999764e+01
1.434071000000000096e-01 2.224980000000000013e-02 6.720458999999999605e+01
1.416130999999999918e-01 2.237959000000000129e-02 6.782958999999999605e+01
1.417700000000000071e-01 2.256274999999999947e-02 6.796630999999999290e+01
1.423982000000000026e-01 2.220605999999999969e-02 6.732666000000000395e+01
1.422209000000000112e-01 2.241618000000000083e-02 6.773193000000000552e+01
1.441788999999999987e-01 2.248299999999999951e-02 6.703857000000000710e+01
1.443851999999999913e-01 2.236455999999999861e-02 6.662354000000000553e+01
1.438830000000000109e-01 2.252615000000000173e-02 6.721435999999999922e+01
1.424397000000000024e-01 2.237172999999999939e-02 6.774169999999999447e+01
1.426976000000000078e-01 2.219961000000000156e-02 6.741943000000000552e+01
1.414720999999999895e-01 2.211824000000000082e-02 6.735107000000000710e+01
1.417983999999999911e-01 2.229922999999999975e-02 6.784423999999999921e+01
1.442158000000000051e-01 2.229209000000000052e-02 6.693115000000000236e+01
1.436663999999999997e-01 2.209020999999999901e-02 6.680419999999999447e+01
1.425321999999999978e-01 2.250086999999999920e-02 6.780517999999999290e+01
1.432074000000000125e-01 2.243200999999999876e-02 6.743407999999999447e+01
1.434625999999999957e-01 2.260732000000000019e-02 6.743407999999999447e+01
1.417868999999999935e-01 2.227492999999999834e-02 6.765869000000000710e+01
1.433183000000000096e-01 2.243068000000000145e-02 6.740479000000000553e+01
1.433075000000000043e-01 2.215811999999999990e-02 6.694580000000000553e+01
1.463878999999999875e-01 2.208484999999999962e-02 6.571044999999999447e+01
1.433879999999999877e-01 2.227492000000000014e-02 6.702392999999999290e+01
1.433292999999999928e-01 2.241456000000000004e-02 6.723877000000000237e+01
1.453259000000000079e-01 2.223682999999999910e-02 6.643310999999999922e+01
1.441439999999999944e-01 2.207293999999999923e-02 6.658935999999999922e+01
1.433789000000000036e-01 2.232401999999999997e-02 6.710693000000000552e+01
1.454669000000000101e-01 2.226991999999999861e-02 6.619384999999999764e+01
1.458239000000000063e-01 2.223786000000000165e-02 6.595458999999999605e+01
1.422384999999999899e-01 2.256493999999999861e-02 6.789794999999999447e+01
1.455709000000000031e-01 2.213816000000000048e-02 6.600342000000000553e+01
1.407418000000000002e-01 2.256702999999999834e-02 6.844970999999999606e+01
1.420433000000000112e-01 2.247773999999999953e-02 6.784911999999999921e+01
1.428804999999999936e-01 2.245919999999999861e-02 6.747314000000000078e+01
1.437123999999999902e-01 2.234210000000000015e-02 6.708740000000000236e+01
1.425656999999999897e-01 2.253089000000000133e-02 6.778076000000000079e+01
1.426263999999999865e-01 2.243797999999999973e-02 6.763916000000000395e+01
1.438905000000000045e-01 2.239278999999999922e-02 6.702880999999999290e+01
1.449642999999999904e-01 2.214609000000000022e-02 6.635009999999999764e+01
1.440468000000000026e-01 2.224359999999999879e-02 6.684326000000000079e+01
1.435571999999999959e-01 2.252126000000000128e-02 6.723389000000000237e+01
1.435394000000000114e-01 2.234140000000000084e-02 6.716064000000000078e+01
1.451872999999999914e-01 2.230031999999999848e-02 6.655029000000000394e+01
1.442186000000000023e-01 2.239605000000000068e-02 6.705321999999999605e+01
1.442777000000000087e-01 2.212356999999999865e-02 6.671630999999999290e+01
1.426291000000000087e-01 2.241852999999999901e-02 6.745850000000000080e+01
1.417016000000000109e-01 2.261828999999999923e-02 6.823975000000000080e+01
1.423891999999999936e-01 2.226817000000000032e-02 6.745360999999999763e+01
1.440008999999999872e-01 2.220344999999999958e-02 6.678467000000000553e+01
1.446501000000000037e-01 2.221077000000000121e-02 6.655029000000000394e+01
1.436310000000000087e-01 2.233287999999999940e-02 6.704345999999999606e+01
1.459484000000000059e-01 2.213245999999999963e-02 6.599365000000000236e+01
1.411724000000000034e-01 2.249442999999999929e-02 6.827392999999999290e+01
1.456671999999999967e-01 2.216914000000000037e-02 6.611083999999999605e+01
1.429022000000000070e-01 2.231957000000000038e-02 6.728759999999999764e+01
1.449835999999999903e-01 2.217494999999999883e-02 6.624755999999999290e+01
1.427788000000000113e-01 2.242457999999999951e-02 6.746338000000000079e+01
1.429539999999999977e-01 2.221071000000000156e-02 6.719970999999999606e+01
1.407725999999999977e-01 2.250221999999999986e-02 6.827880999999999290e+01
1.435308999999999890e-01 2.232908999999999936e-02 6.718017999999999290e+01
1.440557000000000087e-01 2.250100000000000017e-02 6.703369000000000710e+01
1.421318000000000026e-01 2.250624999999999848e-02 6.791747999999999763e+01
1.408583999999999947e-01 2.235586000000000170e-02 6.806395999999999447e+01
1.417982000000000131e-01 2.249104000000000034e-02 6.795166000000000395e+01
1.439157000000000075e-01 2.237897000000000150e-02 6.678467000000000553e+01
1.425451000000000079e-01 2.241109000000000157e-02 6.761963000000000079e+01
1.431231000000000031e-01 2.246994999999999895e-02 6.745850000000000080e+01
1.431823999999999875e-01 2.222056999999999852e-02 6.705321999999999605e+01
1.432824000000000042e-01 2.262874999999999956e-02 6.783446999999999605e+01
1.425298999999999872e-01 2.250848999999999905e-02 6.778564000000000078e+01
1.440199000000000062e-01 2.230004000000000014e-02 6.697509999999999764e+01
1.434153999999999984e-01 2.216221000000000163e-02 6.684814000000000078e+01
1.421376000000000028e-01 2.232537999999999884e-02 6.772705000000000553e+01
1.449416000000000038e-01 2.217964000000000047e-02 6.623291000000000395e+01
1.428268000000000038e-01 2.213180999999999829e-02 6.713622999999999763e+01
1.433555999999999997e-01 2.225304999999999991e-02 6.708252000000000237e+01
1.432139000000000051e-01 2.212423999999999988e-02 6.690673999999999921e+01
1.445359999999999978e-01 2.231305999999999914e-02 6.680419999999999447e+01
1.423866000000000021e-01 2.235006999999999966e-02 6.742431999999999448e+01
1.436617000000000033e-01 2.227321000000000162e-02 6.705321999999999605e+01
1.431941999999999937e-01 2.240218999999999891e-02 6.742431999999999448e+01
1.450808000000000098e-01 2.241063000000000083e-02 6.666747999999999763e+01
1.446928000000000103e-01 2.239007000000000150e-02 6.689696999999999605e+01
1.426581000000000099e-01 2.249709000000000084e-02 6.777588000000000079e+01
1.434570000000000012e-01 2.257052000000000017e-02 6.749267999999999290e+01
1.412044000000000077e-01 2.246433000000000110e-02 6.822020999999999447e+01
1.412247000000000086e-01 2.238901999999999906e-02 6.804931999999999448e+01
1.452134999999999954e-01 2.230214000000000155e-02 6.641357000000000710e+01
1.420356000000000118e-01 2.245681999999999887e-02 6.794678000000000395e+01
1.453201000000000076e-01 2.242322999999999886e-02 6.645752000000000237e+01
1.448800000000000088e-01 2.218008999999999953e-02 6.651122999999999763e+01
1.421615999999999991e-01 2.249728999999999965e-02 6.788818000000000552e+01
1.439301000000000053e-01 2.249616999999999936e-02 6.718017999999999290e+01
1.416343999999999936e-01 2.254727999999999941e-02 6.792235999999999763e+01
1.421801000000000037e-01 2.254565999999999862e-02 6.776122999999999763e+01
1.423359999999999903e-01 2.237878000000000089e-02 6.749267999999999290e+01
1.425696999999999937e-01 2.242888999999999994e-02 6.767821999999999605e+01
1.419465000000000032e-01 2.249707000000000096e-02 6.798095999999999606e+01
1.429435000000000011e-01 2.241243000000000055e-02 6.749755999999999290e+01
1.424355999999999955e-01 2.228395000000000029e-02 6.743407999999999447e+01
1.434670999999999863e-01 2.208832999999999977e-02 6.672607000000000710e+01
1.428802999999999879e-01 2.233566999999999844e-02 6.735107000000000710e+01
1.427066999999999919e-01 2.242227999999999929e-02 6.760497999999999763e+01
1.414335999999999927e-01 2.242741999999999999e-02 6.804443000000000552e+01
1.433615000000000028e-01 2.225262999999999894e-02 6.717529000000000394e+01
1.417188000000000059e-01 2.244418000000000107e-02 6.811279000000000394e+01
1.405011999999999928e-01 2.252277999999999919e-02 6.843017999999999290e+01
1.408288000000000040e-01 2.261420000000000097e-02 6.841553000000000395e+01
1.441966000000000081e-01 2.218001000000000000e-02 6.665282999999999447e+01
1.430973000000000106e-01 2.253685999999999884e-02 6.741455000000000553e+01
1.426018000000000008e-01 2.250730999999999912e-02 6.765869000000000710e+01
1.453341999999999967e-01 2.194979999999999848e-02 6.585205000000000553e+01
1.435118999999999978e-01 2.234846000000000055e-02 6.725342000000000553e+01
1.418783999999999879e-01 2.237961000000000117e-02 6.773681999999999448e+01
1.434852000000000072e-01 2.237106999999999984e-02 6.712645999999999447e+01
1.409358000000000000e-01 2.239783999999999872e-02 6.825439000000000078e+01
1.442876999999999910e-01 2.227016000000000065e-02 6.681884999999999764e+01
1.431640999999999886e-01 2.200981000000000118e-02 6.672607000000000710e+01
1.441745000000000110e-01 2.244822000000000137e-02 6.715576000000000079e+01
1.423687999999999898e-01 2.235387999999999958e-02 6.761963000000000079e+01
1.440630999999999995e-01 2.233158999999999839e-02 6.694580000000000553e+01
1.409965999999999997e-01 2.254748000000000169e-02 6.823485999999999763e+01
1.434480999999999951e-01 2.231034000000000142e-02 6.712157999999999447e+01
1.428779000000000021e-01 2.215166999999999831e-02 6.701904000000000394e+01
1.438229000000000035e-01 2.245758000000000129e-02 6.715088000000000079e+01
1.447909000000000002e-01 2.225136999999999948e-02 6.643310999999999922e+01
1.417512999999999967e-01 2.242378000000000079e-02 6.794678000000000395e+01
1.448754999999999904e-01 2.208270000000000025e-02 6.646240000000000236e+01
1.409965999999999997e-01 2.254748000000000169e-02 6.823485999999999763e+01
1.419285000000000130e-01 2.231978999999999907e-02 6.760497999999999763e+01
1.429321000000000064e-01 2.236963000000000146e-02 6.738036999999999921e+01
1.434253000000000056e-01 2.260850999999999833e-02 6.744384999999999764e+01
1.430854000000000015e-01 2.231413999999999967e-02 6.731689000000000078e+01
1.431941999999999937e-01 2.240218999999999891e-02 6.742431999999999448e+01
1.437587999999999921e-01 2.216152999999999873e-02 6.682860999999999763e+01
1.453714000000000117e-01 2.224191999999999836e-02 6.643798999999999921e+01
1.449290000000000023e-01 2.227449000000000096e-02 6.632080000000000553e+01
1.409275999999999862e-01 2.269873999999999850e-02 6.854247999999999763e+01
1.430261999999999922e-01 2.212837999999999958e-02 6.699951000000000079e+01
1.419011000000000022e-01 2.258164000000000005e-02 6.774169999999999447e+01
1.450448000000000015e-01 2.227087999999999984e-02 6.652588000000000079e+01
1.441691999999999974e-01 2.240489000000000022e-02 6.685303000000000395e+01
1.417945999999999929e-01 2.224807000000000173e-02 6.769774999999999920e+01
1.410163999999999862e-01 2.254497999999999919e-02 6.834229000000000553e+01
1.439033999999999869e-01 2.251915999999999987e-02 6.714600000000000080e+01
1.431441999999999992e-01 2.218933999999999837e-02 6.700928000000000395e+01
1.438288000000000066e-01 2.201397999999999897e-02 6.649657999999999447e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.454591000000000078e-01 2.218735000000000152e-02 6.611571999999999605e+01
1.417027999999999899e-01 2.253762000000000126e-02 6.788330000000000553e+01
1.460709000000000035e-01 2.210650999999999936e-02 6.595946999999999605e+01
1.426897000000000026e-01 2.238574000000000119e-02 6.745360999999999763e+01
1.428683000000000036e-01 2.242624999999999827e-02 6.739014000000000237e+01
1.413309000000000093e-01 2.239928999999999878e-02 6.809326000000000079e+01
1.430321999999999982e-01 2.230982000000000104e-02 6.715088000000000079e+01
1.442361000000000060e-01 2.238450000000000162e-02 6.692627000000000237e+01
1.450374000000000108e-01 2.232583000000000137e-02 6.660889000000000237e+01
1.429678000000000060e-01 2.257885999999999921e-02 6.761475000000000080e+01
1.436176999999999870e-01 2.247278999999999943e-02 6.715576000000000079e+01
1.420257000000000047e-01 2.236695000000000003e-02 6.787354000000000553e+01
1.436507999999999952e-01 2.254516000000000159e-02 6.738524999999999920e+01
1.422924999999999884e-01 2.264352000000000031e-02 6.802979000000000553e+01
1.423926000000000081e-01 2.259386000000000033e-02 6.777100000000000080e+01
1.443271000000000137e-01 2.211410000000000112e-02 6.663330000000000553e+01
1.428050999999999904e-01 2.213539000000000131e-02 6.708252000000000237e+01
1.429480999999999946e-01 2.225119000000000055e-02 6.722899999999999920e+01
1.444963999999999971e-01 2.240655000000000077e-02 6.676024999999999920e+01
1.437521999999999966e-01 2.215359999999999899e-02 6.686767999999999290e+01
1.419496000000000091e-01 2.244211000000000122e-02 6.782470999999999606e+01
1.432306999999999886e-01 2.208525999999999892e-02 6.686279000000000394e+01
1.439556999999999920e-01 2.235410999999999995e-02 6.701416000000000395e+01
1.463820000000000121e-01 2.220835999999999991e-02 6.591064000000000078e+01
1.437047999999999937e-01 2.245551999999999965e-02 6.716064000000000078e+01
1.435109999999999997e-01 2.254719999999999988e-02 6.744872999999999763e+01
1.452643000000000129e-01 2.226853999999999986e-02 6.639404000000000394e+01
1.429068000000000005e-01 2.263570999999999986e-02 6.764892999999999290e+01
1.426804000000000128e-01 2.220348999999999934e-02 6.722899999999999920e+01
1.439345999999999959e-01 2.247584999999999861e-02 6.720458999999999605e+01
1.430722000000000105e-01 2.243300000000000155e-02 6.753661999999999921e+01
1.443010000000000126e-01 2.198113000000000150e-02 6.629639000000000237e+01
1.430983999999999867e-01 2.223523999999999987e-02 6.715576000000000079e+01
1.435218000000000049e-01 2.224367999999999831e-02 6.698485999999999763e+01
1.441282999999999870e-01 2.226679999999999979e-02 6.665770999999999447e+01
1.424436000000000035e-01 2.242074000000000150e-02 6.775145999999999447e+01
1.425659999999999983e-01 2.238636000000000098e-02 6.739014000000000237e+01
1.437730000000000119e-01 2.251759999999999873e-02 6.705321999999999605e+01
1.448047000000000084e-01 2.212739000000000025e-02 6.630615000000000236e+01
1.439452999999999983e-01 2.239222000000000087e-02 6.714600000000000080e+01
1.452764000000000000e-01 2.203178999999999901e-02 6.613036999999999921e+01
1.443215999999999943e-01 2.201109000000000052e-02 6.629639000000000237e+01
1.441350000000000131e-01 2.242283000000000123e-02 6.702880999999999290e+01
1.435719000000000023e-01 2.233641999999999919e-02 6.731201000000000079e+01
1.438859999999999861e-01 2.235739000000000129e-02 6.697509999999999764e+01
1.424198999999999882e-01 2.248011000000000106e-02 6.767333999999999605e+01
1.435199000000000058e-01 2.250413000000000066e-02 6.737548999999999921e+01
1.431630999999999876e-01 2.227480999999999906e-02 6.727294999999999447e+01
1.444102999999999914e-01 2.233819999999999903e-02 6.681395999999999447e+01
1.415220000000000089e-01 2.239417000000000144e-02 6.782470999999999606e+01
1.438830000000000109e-01 2.252615000000000173e-02 6.721435999999999922e+01
1.437550999999999968e-01 2.237605999999999970e-02 6.716553000000000395e+01
1.437423999999999924e-01 2.229023000000000115e-02 6.701904000000000394e+01
1.453201000000000076e-01 2.242322999999999886e-02 6.645752000000000237e+01
1.423686999999999869e-01 2.252668999999999852e-02 6.783446999999999605e+01
1.452343000000000106e-01 2.205415999999999974e-02 6.601806999999999448e+01
1.437759999999999871e-01 2.245319999999999955e-02 6.727782999999999447e+01
1.447678000000000020e-01 2.216086000000000097e-02 6.629639000000000237e+01
1.425321999999999978e-01 2.250086999999999920e-02 6.780517999999999290e+01
1.442896999999999930e-01 2.244604999999999864e-02 6.701904000000000394e+01
